league,season,phase,home,away,hg,ag,corrected,ksi_id
besta,2022,main,ÍA,Valur,1,2,0,744079
besta,2022,main,Leiknir R.,Keflavík,1,2,0,760702
besta,2022,main,Fram,Víkingur R.,3,3,0,735020
besta,2022,main,Stjarnan,Breiðablik,5,2,0,741833
besta,2022,main,FH,KA,0,3,0,623132
besta,2022,main,KR,ÍBV,4,0,0,757451
besta,2022,main,Valur,FH,2,0,0,753668
besta,2022,main,Fram,Stjarnan,2,2,0,735019
besta,2022,main,KA,KR,0,1,0,757164
besta,2022,main,Breiðablik,ÍA,3,1,0,632027
besta,2022,main,ÍBV,Keflavík,2,2,0,691813
besta,2022,main,Stjarnan,Víkingur R.,2,2,0,741820
besta,2022,main,KR,Valur,3,3,0,757446
besta,2022,main,ÍA,Fram,0,4,0,743664
besta,2022,main,FH,Breiðablik,0,0,0,623133
besta,2022,main,Keflavík,KA,1,3,0,762039
besta,2022,main,Leiknir R.,ÍBV,1,4,0,760708
besta,2022,main,KR,Fram,1,1,0,757442
besta,2022,main,ÍA,Stjarnan,0,3,0,743466
besta,2022,main,Keflavík,Breiðablik,2,3,0,762038
besta,2022,main,Leiknir R.,KA,0,5,0,760719
besta,2022,main,ÍBV,Valur,3,2,0,691815
besta,2022,main,FH,Víkingur R.,0,3,0,623134
besta,2022,main,Fram,FH,1,0,0,735012
besta,2022,main,Stjarnan,Leiknir R.,0,3,0,741815
besta,2022,main,Valur,Keflavík,0,3,0,753671
besta,2022,main,KA,ÍBV,4,3,0,757163
besta,2022,main,Víkingur R.,ÍA,3,2,0,686883
besta,2022,main,FH,Stjarnan,1,1,0,623135
besta,2022,main,Leiknir R.,ÍA,1,0,0,760731
besta,2022,main,KA,Valur,1,1,0,757162
besta,2022,main,Keflavík,Fram,3,1,0,762037
besta,2022,main,ÍBV,Breiðablik,0,0,0,691816
besta,2022,main,KR,Víkingur R.,0,3,0,757412
besta,2022,main,Breiðablik,KR,4,0,0,632030
besta,2022,main,ÍA,FH,1,1,0,743380
besta,2022,main,Valur,Leiknir R.,2,1,0,753674
besta,2022,main,Breiðablik,KA,4,1,0,632033
besta,2022,main,Stjarnan,KR,1,1,0,741809
besta,2022,main,Fram,ÍBV,3,3,0,735005
besta,2022,main,Valur,Breiðablik,3,2,0,753675
besta,2022,main,Keflavík,Stjarnan,2,2,0,762036
besta,2022,main,FH,Leiknir R.,2,2,0,623136
besta,2022,main,KA,Fram,2,2,0,757161
besta,2022,main,KR,ÍA,3,3,0,757383
besta,2022,main,ÍBV,Víkingur R.,0,3,0,691817
besta,2022,main,FH,KR,2,3,0,623137
besta,2022,main,Leiknir R.,Breiðablik,1,2,0,760788
besta,2022,main,ÍA,Keflavík,0,2,0,743279
besta,2022,main,Stjarnan,ÍBV,1,0,0,741792
besta,2022,main,Víkingur R.,KA,2,1,0,686824
besta,2022,main,Fram,Valur,3,2,0,598517
besta,2022,main,Breiðablik,Fram,4,3,0,632039
besta,2022,main,Valur,Víkingur R.,1,3,0,753684
besta,2022,main,Keflavík,FH,2,1,0,762035
besta,2022,main,KR,Leiknir R.,1,1,0,757373
besta,2022,main,KA,Stjarnan,0,2,0,586507
besta,2022,main,ÍBV,ÍA,0,0,0,691818
besta,2022,main,Víkingur R.,Breiðablik,0,3,0,686803
besta,2022,main,KR,Keflavík,1,0,0,757498
besta,2022,main,Leiknir R.,Fram,1,2,0,760207
besta,2022,main,Stjarnan,Valur,1,0,0,741786
besta,2022,main,ÍA,KA,0,3,0,744395
besta,2022,main,FH,ÍBV,2,0,0,623138
besta,2022,main,Víkingur R.,Fram,4,1,0,686776
besta,2022,main,Keflavík,Leiknir R.,3,0,0,762034
besta,2022,main,Valur,ÍA,4,0,0,753691
besta,2022,main,KA,FH,1,0,0,586508
besta,2022,main,Breiðablik,Stjarnan,3,2,0,632040
besta,2022,main,ÍBV,KR,1,2,0,691819
besta,2022,main,Leiknir R.,Víkingur R.,0,0,0,760210
besta,2022,main,KR,KA,0,0,0,757497
besta,2022,main,Stjarnan,Fram,1,1,0,741782
besta,2022,main,Keflavík,ÍBV,3,3,0,762033
besta,2022,main,ÍA,Breiðablik,1,5,0,744378
besta,2022,main,FH,Valur,2,2,0,623139
besta,2022,main,Fram,ÍA,1,1,0,598516
besta,2022,main,Víkingur R.,Stjarnan,4,5,0,686740
besta,2022,main,KA,Keflavík,3,2,0,586510
besta,2022,main,Breiðablik,FH,3,0,0,632042
besta,2022,main,ÍBV,Leiknir R.,1,1,0,691822
besta,2022,main,Valur,KR,2,1,0,753695
besta,2022,main,Víkingur R.,Keflavík,4,1,0,686848
besta,2022,main,FH,Fram,4,2,0,623140
besta,2022,main,KR,Breiðablik,0,1,0,757478
besta,2022,main,ÍA,Víkingur R.,3,0,0,744353
besta,2022,main,Keflavík,Valur,0,1,0,762032
besta,2022,main,Leiknir R.,Stjarnan,0,3,0,760220
besta,2022,main,ÍBV,KA,0,3,0,691826
besta,2022,main,Fram,KR,1,4,0,598515
besta,2022,main,KA,Leiknir R.,1,0,0,586514
besta,2022,main,Breiðablik,Keflavík,4,1,0,632057
besta,2022,main,Stjarnan,ÍA,2,2,0,741778
besta,2022,main,Valur,ÍBV,2,1,0,753702
besta,2022,main,Víkingur R.,FH,2,1,0,686712
besta,2022,efri,Breiðablik,Víkingur R.,1,0,0,631339
besta,2022,efri,KA,Valur,2,0,0,757154
besta,2022,efri,KR,Stjarnan,0,2,0,757427
besta,2022,efri,Víkingur R.,KR,2,2,0,687776
besta,2022,efri,Stjarnan,KA,0,3,0,741696
besta,2022,efri,Valur,Breiðablik,2,5,0,753667
besta,2022,efri,Valur,Stjarnan,3,0,0,753663
besta,2022,efri,Breiðablik,KR,0,1,0,631344
besta,2022,efri,Víkingur R.,KA,2,2,0,687771
besta,2022,efri,Stjarnan,Víkingur R.,2,1,0,741692
besta,2022,efri,KR,Valur,2,1,0,757506
besta,2022,efri,KA,Breiðablik,1,2,0,757153
besta,2022,efri,Víkingur R.,Valur,3,2,0,687748
besta,2022,efri,Breiðablik,Stjarnan,3,0,0,631345
besta,2022,efri,KA,KR,1,0,0,757152
besta,2022,nedri,ÍBV,Leiknir R.,1,0,0,691785
besta,2022,nedri,FH,ÍA,1,2,0,623121
besta,2022,nedri,Keflavík,Fram,4,0,0,762045
besta,2022,nedri,Fram,FH,3,0,0,735052
besta,2022,nedri,ÍA,ÍBV,3,2,0,744002
besta,2022,nedri,Leiknir R.,Keflavík,1,7,0,754114
besta,2022,nedri,Fram,ÍBV,1,3,0,735048
besta,2022,nedri,Keflavík,FH,2,3,0,762044
besta,2022,nedri,Leiknir R.,ÍA,2,2,0,760460
besta,2022,nedri,ÍBV,Keflavík,2,1,0,691786
besta,2022,nedri,FH,Leiknir R.,4,2,0,623126
besta,2022,nedri,ÍA,Fram,3,2,0,743492
besta,2022,nedri,ÍBV,FH,2,1,0,691787
besta,2022,nedri,Fram,Leiknir R.,3,2,0,735046
besta,2022,nedri,Keflavík,ÍA,3,2,0,762043
besta,2023,main,Fram,Víkingur R.,2,3,0,598263
besta,2023,main,Breiðablik,FH,0,2,0,631346
besta,2023,main,ÍBV,KR,2,2,0,691745
besta,2023,main,Stjarnan,Keflavík,3,0,0,739170
besta,2023,main,Valur,HK,4,1,0,753712
besta,2023,main,Fylkir,KA,1,1,0,754286
besta,2023,main,FH,KA,0,3,0,623725
besta,2023,main,HK,ÍBV,2,2,0,727713
besta,2023,main,Víkingur R.,Breiðablik,5,3,0,686721
besta,2023,main,KR,Fylkir,2,0,0,757400
besta,2023,main,Keflavík,Fram,0,0,0,762008
besta,2023,main,FH,Valur,3,2,0,623720
besta,2023,main,KA,Stjarnan,2,1,0,757142
besta,2023,main,Stjarnan,KR,3,1,0,739181
besta,2023,main,HK,FH,2,2,0,727712
besta,2023,main,Valur,Víkingur R.,0,4,0,753718
besta,2023,main,Breiðablik,Keflavík,2,1,0,631221
besta,2023,main,Fram,KA,2,1,0,598262
besta,2023,main,ÍBV,Fylkir,0,1,0,691744
besta,2023,main,Fylkir,Stjarnan,0,4,0,754223
besta,2023,main,Víkingur R.,HK,6,1,0,686732
besta,2023,main,KR,Fram,3,2,0,757399
besta,2023,main,Keflavík,Valur,1,1,0,762007
besta,2023,main,FH,ÍBV,2,1,0,623723
besta,2023,main,KA,Breiðablik,1,1,0,757141
besta,2023,main,HK,Keflavík,3,1,0,727710
besta,2023,main,FH,Víkingur R.,1,3,0,623724
besta,2023,main,Fram,Fylkir,1,1,0,598261
besta,2023,main,Valur,KA,4,2,0,753728
besta,2023,main,Breiðablik,KR,3,4,0,631104
besta,2023,main,ÍBV,Stjarnan,0,2,0,691742
besta,2023,main,KR,Valur,0,4,0,757398
besta,2023,main,Keflavík,FH,2,3,0,762006
besta,2023,main,Víkingur R.,ÍBV,6,0,0,686739
besta,2023,main,KA,HK,1,1,0,757140
besta,2023,main,Breiðablik,Stjarnan,1,1,0,630930
besta,2023,main,Stjarnan,Fram,4,0,0,739190
besta,2023,main,FH,Fylkir,2,4,0,623726
besta,2023,main,Keflavík,KA,3,4,0,762004
besta,2023,main,KR,Víkingur R.,1,2,0,757396
besta,2023,main,Valur,Fram,1,0,0,753753
besta,2023,main,HK,Stjarnan,1,1,0,727695
besta,2023,main,Breiðablik,ÍBV,3,1,0,632506
besta,2023,main,Fylkir,HK,0,0,0,754192
besta,2023,main,KR,FH,1,0,0,757397
besta,2023,main,Stjarnan,Valur,2,0,0,739199
besta,2023,main,ÍBV,Keflavík,1,1,0,691740
besta,2023,main,Fram,Breiðablik,0,1,0,598260
besta,2023,main,HK,KR,1,1,0,727709
besta,2023,main,Valur,Fylkir,2,1,0,753733
besta,2023,main,Keflavík,Víkingur R.,3,3,0,762005
besta,2023,main,ÍBV,Fram,1,0,0,691741
besta,2023,main,Breiðablik,Fylkir,5,1,0,631024
besta,2023,main,Stjarnan,FH,5,0,0,739298
besta,2023,main,Fylkir,Víkingur R.,1,3,0,754318
besta,2023,main,KR,Keflavík,2,0,0,757394
besta,2023,main,Fram,HK,3,2,0,598259
besta,2023,main,ÍBV,KA,2,0,0,691739
besta,2023,main,Víkingur R.,Stjarnan,2,0,0,686766
besta,2023,main,KR,KA,2,0,0,757393
besta,2023,main,ÍBV,Valur,0,3,0,691738
besta,2023,main,HK,Breiðablik,5,2,0,727672
besta,2023,main,FH,Fram,4,0,0,623727
besta,2023,main,Keflavík,Fylkir,1,1,0,762003
besta,2023,main,Keflavík,Stjarnan,1,1,0,762002
besta,2023,main,Víkingur R.,Fram,3,1,0,686771
besta,2023,main,HK,Valur,0,5,0,727671
besta,2023,main,FH,Breiðablik,2,2,0,623728
besta,2023,main,KR,ÍBV,1,1,0,757529
besta,2023,main,KA,Fylkir,2,1,0,757138
besta,2023,main,Valur,FH,1,1,0,753614
besta,2023,main,Fram,Keflavík,4,1,0,598258
besta,2023,main,Breiðablik,Víkingur R.,2,2,0,632425
besta,2023,main,Stjarnan,KA,4,0,0,739262
besta,2023,main,Fylkir,KR,3,3,0,754321
besta,2023,main,ÍBV,HK,3,0,0,691736
besta,2023,main,Víkingur R.,Valur,2,3,0,686774
besta,2023,main,Keflavík,Breiðablik,0,0,0,762001
besta,2023,main,KA,Fram,4,2,0,757137
besta,2023,main,KR,Stjarnan,1,0,0,757389
besta,2023,main,FH,HK,4,3,0,623732
besta,2023,main,Fylkir,ÍBV,2,1,0,754331
besta,2023,main,Breiðablik,Valur,1,0,0,632454
besta,2023,main,KA,Víkingur R.,0,4,0,757139
besta,2023,main,Stjarnan,Fylkir,2,2,0,739255
besta,2023,main,Fram,KR,1,2,0,598257
besta,2023,main,ÍBV,FH,2,3,0,691734
besta,2023,main,HK,Víkingur R.,1,2,0,727666
besta,2023,main,Valur,Keflavík,0,0,0,753813
besta,2023,main,Breiðablik,KA,2,0,0,632390
besta,2023,main,Víkingur R.,FH,2,0,0,686784
besta,2023,main,Fylkir,Fram,3,1,0,754333
besta,2023,main,Keflavík,HK,0,2,0,763466
besta,2023,main,KA,Valur,0,4,0,757136
besta,2023,main,KR,Breiðablik,0,1,0,757386
besta,2023,main,Stjarnan,ÍBV,4,0,0,739253
besta,2023,main,Fylkir,Breiðablik,1,2,0,754363
besta,2023,main,Fram,Stjarnan,2,1,0,598255
besta,2023,main,FH,Keflavík,2,1,0,623734
besta,2023,main,ÍBV,Víkingur R.,0,1,0,691730
besta,2023,main,Valur,KR,5,0,0,753803
besta,2023,main,HK,KA,1,2,0,727665
besta,2023,main,Víkingur R.,Keflavík,4,1,0,686792
besta,2023,main,Stjarnan,Breiðablik,0,2,0,739243
besta,2023,main,Fylkir,Valur,1,6,0,754369
besta,2023,main,KR,HK,0,1,0,750935
besta,2023,main,KA,FH,4,2,0,757135
besta,2023,main,Fram,ÍBV,3,1,0,598254
besta,2023,main,Valur,Stjarnan,3,2,0,753786
besta,2023,main,Keflavík,ÍBV,1,3,0,763482
besta,2023,main,Víkingur R.,KA,1,0,0,686802
besta,2023,main,HK,Fylkir,1,0,0,727664
besta,2023,main,FH,KR,3,0,0,623740
besta,2023,main,Breiðablik,Fram,5,4,0,754370
besta,2023,main,Fylkir,FH,4,2,0,754131
besta,2023,main,Stjarnan,HK,5,4,0,739232
besta,2023,main,Víkingur R.,KR,3,0,0,686805
besta,2023,main,Fram,Valur,1,3,0,598253
besta,2023,main,ÍBV,Breiðablik,2,1,0,691729
besta,2023,main,KA,Keflavík,0,0,0,757134
besta,2023,main,Valur,Breiðablik,0,2,0,753784
besta,2023,main,HK,Fram,1,1,0,727663
besta,2023,main,Víkingur R.,Fylkir,2,0,0,686812
besta,2023,main,FH,Stjarnan,1,0,0,623743
besta,2023,main,KA,ÍBV,3,0,0,757133
besta,2023,main,Keflavík,KR,0,2,0,763472
besta,2023,main,Breiðablik,HK,3,4,0,632194
besta,2023,main,Fram,FH,2,2,0,598252
besta,2023,main,Stjarnan,Víkingur R.,0,2,0,739231
besta,2023,main,Valur,ÍBV,2,1,0,753783
besta,2023,main,Fylkir,Keflavík,1,2,0,754134
besta,2023,main,KA,KR,1,1,0,757132
besta,2023,efri,Breiðablik,Stjarnan,0,2,0,632094
besta,2023,efri,Víkingur R.,Valur,5,1,0,686820
besta,2023,efri,FH,KR,3,1,0,623744
besta,2023,efri,Stjarnan,Víkingur R.,3,1,0,739226
besta,2023,efri,Valur,FH,4,1,0,753772
besta,2023,efri,KR,Breiðablik,4,3,0,757385
besta,2023,efri,Stjarnan,KR,2,0,0,739224
besta,2023,efri,Valur,Breiðablik,4,2,0,753761
besta,2023,efri,Víkingur R.,FH,2,1,0,686822
besta,2023,efri,Breiðablik,Víkingur R.,3,1,0,631973
besta,2023,efri,FH,Stjarnan,1,3,0,623745
besta,2023,efri,KR,Valur,2,2,0,757382
besta,2023,efri,Víkingur R.,KR,2,2,0,686826
besta,2023,efri,Valur,Stjarnan,2,0,0,753752
besta,2023,efri,Breiðablik,FH,0,2,0,632055
besta,2023,nedri,ÍBV,Keflavík,1,1,0,691771
besta,2023,nedri,Fylkir,Fram,5,1,0,754287
besta,2023,nedri,KA,HK,1,0,0,757146
besta,2023,nedri,HK,ÍBV,0,1,0,727923
besta,2023,nedri,Fram,KA,1,0,0,598272
besta,2023,nedri,Keflavík,Fylkir,1,3,0,762018
besta,2023,nedri,Fram,Keflavík,3,1,0,598271
besta,2023,nedri,HK,Fylkir,2,2,0,727922
besta,2023,nedri,KA,ÍBV,2,1,0,757145
besta,2023,nedri,Fylkir,KA,2,4,0,754324
besta,2023,nedri,Keflavík,HK,2,1,0,761982
besta,2023,nedri,ÍBV,Fram,2,2,0,691770
besta,2023,nedri,KA,Keflavík,4,2,0,757144
besta,2023,nedri,HK,Fram,1,1,0,727920
besta,2023,nedri,Fylkir,ÍBV,2,2,0,754359
besta,2024,main,Fylkir,Víkingur R.,0,6,0,754283
besta,2024,main,Valur,KR,4,1,0,768116
besta,2024,main,Breiðablik,HK,5,3,0,631137
besta,2024,main,Stjarnan,Vestri,1,0,0,739582
besta,2024,main,Fram,FH,3,3,0,768347
besta,2024,main,ÍA,KA,1,0,0,768789
besta,2024,main,KR,Víkingur R.,0,3,0,757512
besta,2024,main,HK,Fram,1,0,0,727461
besta,2024,main,Víkingur R.,Valur,3,2,0,684464
besta,2024,main,FH,Stjarnan,0,3,0,623867
besta,2024,main,KR,ÍA,4,2,0,757509
besta,2024,main,KA,Breiðablik,2,3,0,757123
besta,2024,main,Vestri,Fylkir,0,0,0,768876
besta,2024,main,Stjarnan,HK,2,0,0,739595
besta,2024,main,Fylkir,FH,2,3,0,754245
besta,2024,main,ÍA,Breiðablik,1,2,0,768810
besta,2024,main,Fram,KA,1,2,0,768349
besta,2024,main,Valur,Vestri,3,1,0,768114
besta,2024,main,HK,KR,3,2,0,727459
besta,2024,main,Breiðablik,Fram,3,1,0,631152
besta,2024,main,Víkingur R.,ÍA,1,2,0,684470
besta,2024,main,FH,Valur,2,2,0,623868
besta,2024,main,HK,Fylkir,0,2,0,727460
besta,2024,main,KA,Stjarnan,1,1,0,757122
besta,2024,main,Vestri,KR,2,0,0,768897
besta,2024,main,Valur,Breiðablik,0,2,0,768109
besta,2024,main,KR,FH,1,0,0,757519
besta,2024,main,ÍA,Fram,1,0,0,768818
besta,2024,main,Valur,HK,5,1,0,768113
besta,2024,main,Stjarnan,Breiðablik,2,2,0,739615
besta,2024,main,Fylkir,KA,1,1,0,754226
besta,2024,main,Víkingur R.,Vestri,1,1,0,684475
besta,2024,main,Vestri,ÍA,0,0,0,768916
besta,2024,main,Fram,Stjarnan,2,1,0,768352
besta,2024,main,KA,Valur,1,0,0,757121
besta,2024,main,Breiðablik,Fylkir,3,0,0,631183
besta,2024,main,FH,Víkingur R.,2,3,0,623869
besta,2024,main,Fylkir,Fram,0,0,0,754198
besta,2024,main,KR,KA,2,2,0,757520
besta,2024,main,Fram,Valur,4,1,0,768359
besta,2024,main,Víkingur R.,HK,5,1,0,684483
besta,2024,main,ÍA,Stjarnan,1,3,0,768837
besta,2024,main,Vestri,FH,0,2,0,768932
besta,2024,main,FH,ÍA,1,1,0,623870
besta,2024,main,Breiðablik,KR,4,2,0,631296
besta,2024,main,Stjarnan,Fylkir,2,0,0,739626
besta,2024,main,KA,Víkingur R.,1,0,0,757120
besta,2024,main,HK,Vestri,1,1,0,727458
besta,2024,main,Fylkir,ÍA,3,0,0,754188
besta,2024,main,FH,HK,3,1,0,623873
besta,2024,main,Vestri,KA,0,2,0,768938
besta,2024,main,Fram,KR,1,0,0,768361
besta,2024,main,FH,KA,1,1,0,623874
besta,2024,main,Valur,Fylkir,4,0,0,768106
besta,2024,main,KR,Stjarnan,1,1,0,757521
besta,2024,main,Vestri,Breiðablik,2,2,0,768952
besta,2024,main,ÍA,HK,8,0,0,768643
besta,2024,main,Víkingur R.,Fram,2,1,0,684498
besta,2024,main,FH,Breiðablik,1,0,0,623877
besta,2024,main,ÍA,Valur,3,2,0,768649
besta,2024,main,HK,KA,1,2,0,727455
besta,2024,main,Stjarnan,Víkingur R.,0,4,0,739662
besta,2024,main,KR,Fylkir,2,2,0,757522
besta,2024,main,Vestri,Fram,1,3,0,768983
besta,2024,main,Breiðablik,ÍA,1,1,0,631403
besta,2024,main,FH,Fylkir,3,1,0,623879
besta,2024,main,KA,Fram,3,2,0,757118
besta,2024,main,Víkingur R.,KR,1,1,0,684517
besta,2024,main,HK,Stjarnan,4,3,0,727453
besta,2024,main,Vestri,Valur,1,5,0,768973
besta,2024,main,Breiðablik,KA,2,1,0,631390
besta,2024,main,Valur,Víkingur R.,2,2,0,768102
besta,2024,main,Fram,HK,1,2,0,768362
besta,2024,main,ÍA,KR,2,1,0,768658
besta,2024,main,Stjarnan,FH,4,2,0,739671
besta,2024,main,Fylkir,Vestri,3,2,0,754379
besta,2024,main,KR,Valur,3,5,0,757523
besta,2024,main,HK,Breiðablik,0,2,0,727454
besta,2024,main,Víkingur R.,Fylkir,5,2,0,684507
besta,2024,main,Vestri,Stjarnan,4,2,0,766096
besta,2024,main,KA,ÍA,2,3,0,757119
besta,2024,main,FH,Fram,3,3,0,623878
besta,2024,main,Breiðablik,Víkingur R.,1,1,0,631310
besta,2024,main,Valur,Stjarnan,5,1,0,768108
besta,2024,main,Fylkir,HK,3,1,0,754357
besta,2024,main,Stjarnan,KA,5,0,0,739675
besta,2024,main,Fram,Breiðablik,1,4,0,768363
besta,2024,main,Valur,FH,2,2,0,768099
besta,2024,main,ÍA,Víkingur R.,0,1,0,768651
besta,2024,main,KR,Vestri,2,2,0,757524
besta,2024,main,Fram,ÍA,1,1,0,768364
besta,2024,main,Breiðablik,Stjarnan,2,1,0,631486
besta,2024,main,HK,Valur,1,2,0,727451
besta,2024,main,FH,KR,1,2,0,623881
besta,2024,main,KA,Fylkir,4,2,0,757117
besta,2024,main,Vestri,Víkingur R.,1,4,0,766129
besta,2024,main,Víkingur R.,FH,2,0,0,684528
besta,2024,main,Fylkir,Breiðablik,0,3,0,754345
besta,2024,main,KR,HK,1,2,0,757369
besta,2024,main,Valur,KA,3,1,0,768098
besta,2024,main,ÍA,Vestri,3,0,0,768841
besta,2024,main,Stjarnan,Fram,1,1,0,739691
besta,2024,main,Breiðablik,Valur,2,3,0,631517
besta,2024,main,HK,Víkingur R.,3,1,0,727450
besta,2024,main,Fram,Fylkir,2,1,0,768365
besta,2024,main,Stjarnan,ÍA,4,1,0,739701
besta,2024,main,KA,KR,1,1,0,757116
besta,2024,main,FH,Vestri,3,2,0,623883
besta,2024,main,Fylkir,Stjarnan,0,1,0,754340
besta,2024,main,Valur,Fram,1,1,0,768093
besta,2024,main,KR,Breiðablik,2,3,0,757379
besta,2024,main,Víkingur R.,KA,4,2,0,684534
besta,2024,main,ÍA,FH,1,2,0,689383
besta,2024,main,Vestri,HK,1,0,0,766143
besta,2024,main,Víkingur R.,Breiðablik,4,1,0,684537
besta,2024,main,ÍA,Fylkir,5,1,0,689384
besta,2024,main,KA,Vestri,0,1,0,757115
besta,2024,main,KR,Fram,0,1,0,766149
besta,2024,main,HK,FH,0,2,0,727447
besta,2024,main,Stjarnan,Valur,1,0,0,739730
besta,2024,main,Fram,Víkingur R.,0,1,0,768366
besta,2024,main,Fylkir,Valur,0,0,0,754264
besta,2024,main,HK,ÍA,0,4,0,727441
besta,2024,main,KA,FH,2,3,0,757114
besta,2024,main,Breiðablik,Vestri,4,0,0,631537
besta,2024,main,Stjarnan,KR,1,3,0,739740
besta,2024,main,Breiðablik,FH,2,0,0,631587
besta,2024,main,Fylkir,KR,3,4,0,754259
besta,2024,main,Valur,ÍA,2,0,0,768092
besta,2024,main,Fram,Vestri,2,0,0,768367
besta,2024,main,KA,HK,1,1,0,757113
besta,2024,main,Víkingur R.,Stjarnan,2,0,0,684548
besta,2024,efri,Víkingur R.,Breiðablik,0,3,0,685211
besta,2024,efri,Stjarnan,FH,3,2,0,741699
besta,2024,efri,Valur,ÍA,6,1,0,768117
besta,2024,efri,Breiðablik,Stjarnan,2,1,0,631697
besta,2024,efri,FH,Valur,1,1,0,622951
besta,2024,efri,ÍA,Víkingur R.,3,4,0,768762
besta,2024,efri,Breiðablik,Valur,2,2,0,631693
besta,2024,efri,Víkingur R.,Stjarnan,2,2,0,685198
besta,2024,efri,ÍA,FH,4,1,0,768764
besta,2024,efri,Stjarnan,ÍA,3,0,0,741701
besta,2024,efri,Valur,Víkingur R.,2,3,0,768115
besta,2024,efri,FH,Breiðablik,0,1,0,622953
besta,2024,efri,Víkingur R.,FH,3,0,0,685196
besta,2024,efri,Breiðablik,ÍA,2,0,0,631686
besta,2024,efri,Valur,Stjarnan,2,2,0,768112
besta,2024,nedri,KR,HK,7,0,0,766131
besta,2024,nedri,Fram,KA,1,4,0,768247
